step,hp,enemy,coin
31,1,2,2
21,2,2,2
28,2,2,2
28,1,2,2
38,1,2,2
44,2,2,2
22,2,2,2
30,1,2,2
22,1,2,2
19,1,2,2
25,1,2,2
25,2,3,2
28,1,2,2
31,1,2,2
31,2,2,2
33,1,2,2
35,1,2,2
37,1,2,2
34,1,2,2
32,2,2,2
25,2,2,2
38,2,2,2
36,2,2,2
24,2,2,2
40,2,2,2
26,2,2,2
48,2,2,2
27,1,2,3
26,2,3,2
23,2,2,2
27,2,2,2
25,2,2,2
23,2,2,2
32,1,2,2
21,1,2,2
26,2,2,2
24,2,2,2
17,2,2,2
39,1,2,2
27,1,2,2
27,2,2,2
28,1,2,2
26,2,2,2
37,2,2,2
36,2,2,2
32,2,2,2
36,1,2,2
55,1,2,2
44,2,2,2
74,2,2,2
31,1,2,2
20,2,2,2
34,2,2,2
32,2,2,2
37,1,2,2
26,2,2,2
29,2,2,2
28,1,2,2
34,1,2,2
25,1,2,2
23,2,2,2
27,1,2,2
30,1,2,2
22,2,2,2
69,2,2,2
23,2,2,2
69,1,2,2
18,2,2,2
37,1,2,2
34,2,2,2
31,1,2,2
23,2,2,2
36,2,3,2
27,1,2,2
21,1,2,2
23,2,2,2
42,1,2,2
24,2,2,2
21,1,2,2
35,2,2,2
53,1,2,2
27,1,2,2
43,2,2,2
25,2,2,2
20,1,2,2
25,1,2,2
78,0,0,2
19,1,2,2
38,1,2,2
30,1,2,2
26,1,2,2
28,1,2,2
32,1,2,2
41,1,2,2
37,1,2,2
44,2,2,2
38,2,2,2
36,2,2,2
36,2,2,2
18,2,2,2
21,1,2,2
25,1,2,2
28,1,2,2
37,2,2,2
48,1,2,2
26,2,2,2
39,2,2,2
40,2,2,2
18,1,2,2
25,1,2,2
28,2,2,2
30,2,2,2
45,1,2,2
26,1,2,2
30,2,2,2
19,1,2,2
29,2,2,2
22,1,2,2
46,2,2,2
32,2,2,2
29,1,2,2
35,1,2,2
22,2,2,2
24,2,2,2
25,2,2,2
24,1,2,2
24,1,2,2
36,2,2,2
21,1,2,2
21,1,2,2
33,2,2,2
26,2,2,2
30,2,2,2
30,2,2,2
26,1,2,2
28,1,2,2
32,1,2,2
31,1,2,2
23,1,2,2
18,1,2,2
